Date,Rank_1_Stock,Rank_1_Return,Rank_2_Stock,Rank_2_Return,Rank_3_Stock,Rank_3_Return,Rank_4_Stock,Rank_4_Return,Rank_5_Stock,Rank_5_Return,Rank_6_Stock,Rank_6_Return,Rank_7_Stock,Rank_7_Return,Rank_8_Stock,Rank_8_Return,Rank_9_Stock,Rank_9_Return,Rank_10_Stock,Rank_10_Return
2016-08-30,BA,-0.015726015369809887,NKE,-0.01074531782351884,PG,-0.00860663620683677,AAPL,-0.007676352933898345,CAT,-0.00746100628808799,KO,-0.006890276163532882,NVDA,-0.005807184287255129,AMZN,-0.004810053007818782,MRK,-0.0047608343385028284,VZ,-0.004380919507333658
2016-08-31,CVX,-0.011012578239105508,SHW,-0.01046382780502475,BA,-0.010396749484111845,MSFT,-0.007428190369839993,CAT,-0.006425498253497031,NKE,-0.006206930386673637,UNH,-0.005990731180163245,CRM,-0.005136048356847556,MMM,-0.005051524278943509,NVDA,-0.00470552026012816
2016-09-01,CRM,-0.04419544114768459,AXP,-0.010978848288320409,CAT,-0.006101259099264622,GS,-0.005606232188171578,HON,-0.004969584748505285,JPM,-0.004296445050245845,CVX,-0.003678792261913255,TRV,-0.0030323348595728827,UNH,-0.0022786567056480855,MCD,-0.002248105680289769
2016-09-02,CRM,-0.01067065502386999,NVDA,-0.009818005877522018,NKE,-0.008882824188331195,WMT,-0.004667210930723753,AMGN,-0.002115901745647464,PG,-0.0012453699767872584,IBM,6.289135274051283e-05,MRK,0.0012719714365279078,MSFT,0.0013890496929995777,DIS,0.0016973765114998152
2016-09-06,NKE,-0.010513484962032638,HD,-0.007769136742241778,DIS,-0.0065664280238149075,HON,-0.005842499083997921,UNH,-0.004684856674711968,SHW,-0.00453818622443769,MMM,-0.0019356949228119813,MSFT,-0.0010402678301170143,JPM,-0.0007405003335143601,AAPL,-0.0002787820411764841
2016-09-07,NVDA,-0.014733699850166149,WMT,-0.012877065036456026,HON,-0.012704292420145591,HD,-0.009768883479670532,PG,-0.007784310760365232,MRK,-0.005850831503131815,AMZN,-0.005564959815286041,CRM,-0.005436058343156858,JPM,-0.00415204256092605,MMM,-0.003934291158144032
2016-09-08,NKE,-0.02685377707653691,AAPL,-0.026208893186615234,IBM,-0.016332300645290343,TRV,-0.014998014744733168,HD,-0.011521814876362724,SHW,-0.010960222220883109,CSCO,-0.01006645465635081,MCD,-0.0064146616506352006,MSFT,-0.003989040901928864,HON,-0.003676375258489406
2016-09-09,NVDA,-0.049808484932639674,VZ,-0.03320908365724062,CAT,-0.03291846214622052,BA,-0.03288184433724928,SHW,-0.031621741040775975,KO,-0.031171223640412027,AMZN,-0.030507848187831588,CVX,-0.02737258977652579,HD,-0.026816905449063233,AMGN,-0.025852388754503797
2016-09-12,CRM,0.002156347595910324,JPM,0.006151236186469289,HD,0.006654161345877485,JNJ,0.007865972121322118,TRV,0.009437131500183549,CVX,0.00967775986106112,MRK,0.011201685991111043,MCD,0.011956850080420134,AXP,0.011978154938725671,NKE,0.01228963330008459
2016-09-13,CVX,-0.027579849330905293,GS,-0.023734051817960067,AXP,-0.02336896326954563,HD,-0.022318993784211205,VZ,-0.02130483589060883,CAT,-0.02062979765764905,SHW,-0.020046639504324726,CRM,-0.017482534270238603,HON,-0.01665347419105767,AMGN,-0.015926169102872034
2016-09-14,AXP,-0.013673067291481211,IBM,-0.011296066929601611,CVX,-0.010158040116528655,BA,-0.00846541894617836,MRK,-0.007441730022694437,GS,-0.005030223607734863,V,-0.004884522741132824,TRV,-0.004813925253813189,MSFT,-0.004776554680484324,DIS,-0.004746470619157117
2016-09-15,BA,0.0007832925644490896,CRM,0.002302867139506448,DIS,0.002601258241214488,JPM,0.0036142945528074844,SHW,0.004099863722174746,AXP,0.00551350749163082,MMM,0.005523484677843138,HD,0.005544159177323538,KO,0.005937037396730238,NKE,0.006167306694097041
2016-09-16,CVX,-0.01668365879921463,CSCO,-0.015010852187690826,GS,-0.01237515938193412,JPM,-0.012305208054021577,IBM,-0.011692009595510311,SHW,-0.009973153167080917,CRM,-0.009460835888468466,HON,-0.008847905908446418,MMM,-0.008664551162169465,BA,-0.008374670622378177
2016-09-19,MRK,-0.01525367643843134,VZ,-0.013107280609806704,AAPL,-0.011660305506805968,WMT,-0.010704037852582449,AMGN,-0.009134568451884872,UNH,-0.005705219666028549,MSFT,-0.005589345834725368,JNJ,-0.004989290846585059,AMZN,-0.004392889723924931,NKE,-0.004168335664986311
2016-09-20,NVDA,-0.009109660960950228,AXP,-0.005307669274423388,CVX,-0.0034679343689538733,IBM,-0.0027119311080116004,TRV,-0.002607078542881558,CAT,-0.0021980256915824503,MSFT,-0.0021078799808419424,WMT,-0.0016647512825088695,UNH,-0.0015251427365501335,NKE,-0.0014556932358686936
2016-09-21,PG,-0.008805628884968386,DIS,-0.006024634820720132,AAPL,-0.00017588195407858276,AMGN,0.0027104692967139243,WMT,0.0030570396506872655,GS,0.0033641220439002417,MCD,0.00412216177940139,KO,0.004487322654104453,JPM,0.005717666757973028,IBM,0.006992767060799654
2016-09-22,CAT,0.00035947286553605906,MSFT,0.0010387953270318828,WMT,0.001108109863420692,NKE,0.0012647843812025883,MMM,0.0014473334395279647,V,0.0016823492477300306,NVDA,0.00246660677943078,CVX,0.0035128233678334286,MCD,0.0036770936115011477,IBM,0.0037290736011086345
2016-09-23,CRM,-0.056307779232799504,GS,-0.01720033363099327,AAPL,-0.016663756096021776,PG,-0.013821667481257127,MMM,-0.013677846144392825,CAT,-0.012695144692054128,TRV,-0.012164935188069603,AXP,-0.01206876626013953,CSCO,-0.010107385978421979,V,-0.009836860133771719
2016-09-26,GS,-0.022104110085979123,JPM,-0.021858708867443344,HD,-0.01831150586465269,KO,-0.016144250796391924,DIS,-0.014045342764970492,NKE,-0.013599282384330613,MRK,-0.012865401491468975,TRV,-0.011881031834858002,WMT,-0.010089864428519224,SHW,-0.009505001194402118
2016-09-27,AMGN,-0.010948773986333982,DIS,-0.002609744421978477,CRM,-0.0019943634573699187,AAPL,0.001860226406046106,MMM,0.001989232975859956,CVX,0.0020249678323598364,HON,0.002328947756499611,MCD,0.003003505701973719,TRV,0.004125031717670424,V,0.004278361827942279
2016-09-28,NKE,-0.03776651053223101,MCD,-0.014544806286422296,AMGN,-0.011186813642272031,KO,-0.010331107980496856,VZ,-0.008192350681219263,WMT,-0.0074658722767657615,UNH,-0.002698598845796818,SHW,-0.0016293176163709733,AXP,-0.000933457866822307,CSCO,0.0006354709950502357
2016-09-29,GS,-0.027531109962328215,AMGN,-0.025101820127370722,MRK,-0.02195893225183987,NKE,-0.020469640112338983,JNJ,-0.017757058251633873,SHW,-0.01638748054101502,JPM,-0.015889798275092182,AAPL,-0.015533421519747015,UNH,-0.01488503891722126,WMT,-0.014764879686316235
2016-09-30,VZ,-0.0026863057260075873,SHW,-0.002307981447365992,CRM,0.00182556048478566,HON,0.003442833330083106,MSFT,0.00348419327714522,IBM,0.0046803185775201595,MMM,0.004904065173854555,MCD,0.004965745478207495,BA,0.005418450145177056,HD,0.005862541400666554
2016-10-03,TRV,-0.01353121750641162,PG,-0.01214496714608948,CRM,-0.011355802074519805,UNH,-0.010785887927490245,IBM,-0.007806150453483429,KO,-0.006852549603285518,MMM,-0.006752902486776957,MCD,-0.006241456451178018,CAT,-0.005519807808259558,AAPL,-0.004688390088680161
2016-10-04,MMM,-0.019195377394633395,SHW,-0.017546335697764093,VZ,-0.011951167371629157,CVX,-0.011517710194524744,HON,-0.010081784262093052,NKE,-0.010062691967575699,MCD,-0.00994448545988924,CAT,-0.008722220246830448,IBM,-0.007296671191586279,TRV,-0.0060176889439311765
2016-10-05,CRM,-0.057964836629901484,VZ,-0.008128773609112128,HD,-0.0048361589622063494,UNH,-0.004053219165693567,AMGN,-0.0018501924246480117,DIS,-0.0015120590637588416,WMT,-0.0011149993122339108,NVDA,-0.001024757632738793,MCD,-0.0007926282769437076,KO,-0.0007174471190130038
2016-10-06,AXP,-0.03760089365603814,WMT,-0.03223091970253811,NVDA,-0.013043849415246278,UNH,-0.008212072475575316,MMM,-0.004350482460571681,JNJ,-0.003608050429600995,CSCO,-0.003482270359347228,AMZN,-0.0031976485459955795,KO,-0.002391434955572369,MRK,-0.0022295393175737477
2016-10-07,HON,-0.07499316556223168,SHW,-0.01944755335406212,HD,-0.01444031501768428,WMT,-0.009515542328042303,CAT,-0.00918359392175827,IBM,-0.007712761190565853,NVDA,-0.007276716467827127,VZ,-0.006764486703864203,V,-0.005757848797967036,CRM,-0.004911370312943197
2016-10-10,WMT,-0.010480701390890523,PG,-0.010444649753492907,HD,-0.008261185715061736,CAT,-0.002826020916670946,HON,-0.001309584347634396,MMM,-0.0011092104265928437,CSCO,0.0,KO,0.0,DIS,0.0,NKE,0.0
2016-10-11,CRM,-0.03568564372602856,MRK,-0.03082942206660899,UNH,-0.02411668398595257,AMGN,-0.02370622112127163,JNJ,-0.01802964890384029,AXP,-0.01680123051186655,BA,-0.015459334244831702,MSFT,-0.014644965059091852,NVDA,-0.014456114959703115,IBM,-0.01420202025613071
2016-10-12,CSCO,-0.022551626151143478,CVX,-0.008637248972747313,DIS,-0.004898832427941202,MRK,-0.004360080805716149,BA,-0.004336777367559996,IBM,-0.00323042795620887,AXP,-0.0027933391504406657,AMGN,-0.002677983091542435,JPM,-0.0026352198391218495,CRM,-0.002623567567474838
2016-10-13,CRM,-0.022151491361897313,NVDA,-0.016257726491657354,CVX,-0.013314170903556466,GS,-0.011104273982411539,NKE,-0.00781814921490509,CAT,-0.006964897660768021,UNH,-0.006735582014563479,AMZN,-0.005766706205961869,JPM,-0.005724381055796535,CSCO,-0.0056030351417669655
2016-10-14,AMGN,-0.01454723828980875,MCD,-0.011437574078093093,NKE,-0.007880425548517311,AMZN,-0.007621114382127869,JNJ,-0.005919151523403499,MRK,-0.005919038058169623,AXP,-0.0043037283520256375,SHW,-0.003934103533682953,JPM,-0.003247604921228553,KO,-0.002155350252463495
2016-10-17,CRM,-0.019388630042433186,MCD,-0.014725119645080054,AMZN,-0.012163403806223938,NKE,-0.011429724980937639,HD,-0.010124950409677647,MRK,-0.009977182240632931,GS,-0.008914404957856892,HON,-0.008806991794640395,PG,-0.0067850246155192195,NVDA,-0.005758291224431278
2016-10-18,IBM,-0.026167960322086237,JNJ,-0.02599393213946155,MCD,-0.01031975445046529,V,-0.0069383113323862045,PG,-0.004326911537540168,VZ,-0.003172730999539519,HON,-0.0015731854181788574,MMM,-0.0015276839032685174,CRM,-0.000823881413934413,CAT,-0.0008019911804870716
2016-10-19,PG,-0.014288849394103798,AMGN,-0.010565282245609708,JNJ,-0.0071051774334488504,MRK,-0.0035429930703722023,AAPL,-0.002979541747458181,CSCO,-0.0029564503466061876,MSFT,-0.002254688225528656,NVDA,-0.002101587386715731,MMM,-0.00023527421009672533,AMZN,4.889381476447241e-05
2016-10-20,TRV,-0.05773033901467062,VZ,-0.024612489089471,AMZN,-0.009013190047870712,PG,-0.007130902870864375,CAT,-0.006878633023904457,CSCO,-0.006260264380955172,MCD,-0.006201842214675013,MSFT,-0.004867042171765146,CVX,-0.003910490682521028,V,-0.00374363145968859
2016-10-21,VZ,-0.019129038987439784,AMGN,-0.01851420575074969,IBM,-0.012473900522845804,JNJ,-0.012448771300582195,MRK,-0.011627717575690921,TRV,-0.010683357099142476,PG,-0.00706477058259547,WMT,-0.005673911872047355,CVX,-0.005595522857242741,AAPL,-0.003929732940896269
2016-10-24,MRK,-0.0073529521925912444,CVX,-0.0063182188458068556,UNH,-0.004677500922967925,AXP,-0.004008186220129328,CAT,-0.003938818678883682,MCD,-0.003159898810861206,PG,-0.002727317617362557,VZ,0.0002072104629093907,JNJ,0.001498503165741738,AMGN,0.0015769618238159477
2016-10-25,SHW,-0.10893148832868227,HD,-0.03474726405347395,MMM,-0.029427358810628412,CAT,-0.0175599026842721,NKE,-0.015808881825125964,V,-0.01370731858778551,VZ,-0.00767475026266462,MCD,-0.007484230366300304,DIS,-0.0066404472953055516,UNH,-0.0062892731367210075
2016-10-26,AAPL,-0.022494821377152308,MRK,-0.017433648288917802,AMZN,-0.015074535910763909,UNH,-0.010780283381046751,MSFT,-0.005902476368475629,MCD,-0.005411681879864627,HD,-0.005107982465646921,VZ,-0.00438987443277028,CAT,-0.0041430234958269585,V,-0.0034133109963466746
2016-10-27,NVDA,-0.020510141698105055,BA,-0.01532213412769956,CAT,-0.013312651779135876,CVX,-0.0125506905654722,AAPL,-0.009602791116889997,PG,-0.00938203802446902,MSFT,-0.008741959538707045,KO,-0.007540051440977136,TRV,-0.007352119575313454,SHW,-0.006539870057903685
2016-10-28,AMGN,-0.09584620265234212,AMZN,-0.05137097153119685,MRK,-0.039973719806355223,SHW,-0.011591907774023524,UNH,-0.011201970606856015,AXP,-0.00717177481211162,VZ,-0.006798490323499218,AAPL,-0.006638901635678374,IBM,-0.004825518279720331,MSFT,-0.0038267347320697365
2016-10-31,NKE,-0.03537110281412259,AMGN,-0.027689706386639035,HD,-0.012704214257088675,DIS,-0.012360137213441424,CAT,-0.005007234602277255,BA,-0.004055549853912321,MMM,-0.002835239666992284,TRV,-0.00230580697776106,VZ,-0.002281477773130036,MRK,-0.0020396093585721697
2016-11-01,NVDA,-0.02965146858038814,AAPL,-0.01805508460270422,TRV,-0.017933009592180138,HD,-0.017375585440438268,SHW,-0.017275181345620227,CAT,-0.014617709096303222,UNH,-0.013443905091482855,NKE,-0.011159782744583069,V,-0.010786904216925852,WMT,-0.010282548243733203
2016-11-02,AMZN,-0.02527343172478269,VZ,-0.015107117917663948,AMGN,-0.014635089914917243,CAT,-0.013739870267643117,V,-0.012742010286363348,AXP,-0.012075037348078688,BA,-0.011656365129518065,CVX,-0.010237067156663726,GS,-0.008312082349611227,MRK,-0.007757622170975642
2016-11-03,AMGN,-0.025090113364956368,NVDA,-0.011634786177459278,CRM,-0.011466775781411198,AAPL,-0.01071858128881642,UNH,-0.008274824263339808,MRK,-0.006967817419076039,MCD,-0.005961465821360701,BA,-0.005186536449858337,JPM,-0.004367920209744525,SHW,-0.003958903674244008
2016-11-04,PG,-0.017551847787816377,AMZN,-0.015618758464616245,TRV,-0.00993226178412876,DIS,-0.009853342670614329,JPM,-0.0090674405500899,AAPL,-0.009013969384163434,MSFT,-0.008444682042429874,KO,-0.008089289528736554,WMT,-0.006749425647274876,MCD,-0.006086805965125008
2016-11-07,TRV,0.006592446200352153,VZ,0.008071232605791234,WMT,0.008964534955970382,JNJ,0.013465117837201834,AAPL,0.014424909482967374,MCD,0.01603043024730222,PG,0.017395465529871368,CAT,0.017494951216122212,KO,0.0184696131452462,NKE,0.019015039978245607
2016-11-08,HON,-0.005662777795331531,AMGN,-0.005459602771921257,NVDA,-0.0015434307926940338,DIS,-0.0005295297001765009,WMT,0.00014327342854092429,MSFT,0.0008274926263736049,AXP,0.001044529148924056,BA,0.001831536234061959,CSCO,0.0019391972279243497,JPM,0.0021465971562024677
2016-11-09,AMZN,-0.020145959442710915,PG,-0.017493775472948947,NVDA,-0.016863268380113317,KO,-0.014225857576480316,TRV,-0.009906577821290008,CRM,-0.008491189584757253,UNH,-0.00699809577032362,MSFT,-0.00496113433013623,MMM,-0.003742011155324021,IBM,-0.0023198157838492106
2016-11-10,AMZN,-0.038218433465590174,PG,-0.03456300337920126,KO,-0.03146420817661999,NVDA,-0.03130370568022811,CRM,-0.029907923782165446,AAPL,-0.02786793423315581,VZ,-0.024446249708955814,MSFT,-0.024430791017623688,V,-0.016458262687778058,NKE,-0.014280159725864161
2016-11-11,AMGN,-0.016692141079991507,MRK,-0.015548301685175847,SHW,-0.012263708729128853,CVX,-0.010669170036587738,JNJ,-0.008951324360558788,CAT,-0.0047084160913215545,AMZN,-0.004539427120207162,MCD,-0.0025324780807813863,WMT,-0.0022416213001837937,VZ,0.0
2016-11-14,NVDA,-0.049221238734931116,V,-0.04274563926331776,AMZN,-0.02698208778702238,AAPL,-0.02508513615744712,CRM,-0.024534163268003062,IBM,-0.018974358822890003,HD,-0.016788586199874,JNJ,-0.01578435284388857,MSFT,-0.015248986523720642,MMM,-0.012394443986185277
2016-11-15,HD,-0.025612769841646732,BA,-0.012533824527114934,TRV,-0.0029415752138206575,JNJ,-0.002401505132360482,DIS,-0.0022467212446830587,JPM,-0.0018867925691847809,NKE,-0.0015932892829059186,UNH,-0.0003283193753486069,AXP,0.0006903994294473748,HON,0.0007077164136979341
2016-11-16,JPM,-0.024697560122983298,GS,-0.02334373901951947,MRK,-0.016024989204539097,CAT,-0.011542083559242244,BA,-0.011275479754040085,SHW,-0.010985756968632354,AXP,-0.010900916948625494,CRM,-0.009592159175317527,MMM,-0.006469371765124743,PG,-0.0051426841129295076
2016-11-17,CSCO,-0.04814697495079634,WMT,-0.03081676489312235,BA,-0.007579783901309534,CAT,-0.006105636616741017,UNH,-0.004818426060435699,KO,-0.0033932516026612403,CVX,-0.0021225449084791848,VZ,-0.0018776528828786665,TRV,-0.0015265036136662413,PG,-0.0014417726675012288
2016-11-18,AMGN,-0.014454520340135502,MRK,-0.013237457030543687,PG,-0.012881485510555901,DIS,-0.011371526313369573,AXP,-0.010866405431762649,NKE,-0.009498054279455714,WMT,-0.009394524394524373,SHW,-0.009211431828540562,HON,-0.008930276126925873,UNH,-0.00875480822068364
2016-11-21,CRM,-0.020830499450355644,MMM,-0.00832579607286199,DIS,-0.006209381969379479,CSCO,-0.004307665106013436,MCD,-0.004166466312046313,NVDA,-0.00407036260082716,JNJ,-0.0031202546163452416,HD,-0.0008571031330056877,TRV,0.00017893283815673122,HON,0.0010707886865737315
2016-11-22,V,-0.021544851473406346,JNJ,-0.019652598122297138,MRK,-0.009630805418253341,AMGN,-0.008382029838670313,CRM,-0.0076166570061269034,CSCO,-0.005324321527746534,IBM,-0.0006144759381346843,GS,0.00014233962464449412,KO,0.00024163279265754234,AAPL,0.0006264980709380641
2016-11-23,CRM,-0.02143702035020012,MSFT,-0.011779960325576488,NKE,-0.007155362156893164,AMZN,-0.006634104297313703,KO,-0.006043234697735045,CSCO,-0.006022210752260282,AAPL,-0.005098057158722469,V,-0.004504061011019189,IBM,-0.004241971122005417,MRK,-0.000972140028025148
2016-11-25,UNH,-0.00475382399557589,GS,-0.004380278885583455,CAT,-0.0038470225769333677,CRM,-0.0029749360197214303,JPM,-0.0003803322525854913,AXP,-0.00027433326527148694,CVX,0.0,AMZN,0.00032048307371135287,BA,0.002003101207334268,NVDA,0.0020217319682651613
2016-11-28,AMZN,-0.017427637731796786,V,-0.01310353383441043,CRM,-0.010850256605784425,AXP,-0.010019578212068891,NKE,-0.00989904705688871,CAT,-0.009497764366198869,JNJ,-0.008761833777735872,HD,-0.007068429232806039,MRK,-0.006590361867783945,JPM,-0.006469227922866416
2016-11-29,CVX,-0.010497982297783426,NVDA,-0.0091380242104806,CAT,-0.009061962470970686,AXP,-0.008872776822712147,NKE,-0.007449367612936575,KO,-0.0060385087748899835,IBM,-0.006017655659981469,JNJ,-0.005745520242805391,AMZN,-0.005542770856085566,HON,-0.004479822338175898
2016-11-30,SHW,-0.027685391846722918,V,-0.023120468333702737,VZ,-0.020800216864316323,KO,-0.01944125583908274,MRK,-0.016079616594543822,AMZN,-0.01567171630962705,MSFT,-0.013586592390655072,AMGN,-0.013219341863641154,WMT,-0.013170691270357526,CRM,-0.012752170538065322
2016-12-01,NVDA,-0.0494577878104312,CRM,-0.04916655635435563,V,-0.024444044125464304,MSFT,-0.017590491972862998,IBM,-0.014794707910979699,CSCO,-0.01240779396026681,AMGN,-0.011661076627576539,SHW,-0.010384317400823795,AAPL,-0.009319570460333604,AMZN,-0.009219677712789864
2016-12-02,GS,-0.014428815279113771,CAT,-0.011430135918021,HON,-0.010732560865751584,AXP,-0.00923765690386602,CSCO,-0.006791232739771891,AMZN,-0.004451035987987906,DIS,-0.004447200406572982,NKE,-0.003751198470080541,SHW,-0.003083991852565693,CVX,-0.0025597861228149332
2016-12-05,UNH,-0.01928675174072647,MRK,-0.014395237843993103,WMT,-0.013262021601001983,CAT,-0.007252111098650649,AAPL,-0.007188642049667071,MMM,-0.004697416392038023,HD,-0.0014631372909011953,VZ,-0.0012045437432741668,IBM,-0.0011245294088886304,BA,-0.0005909693995245213
2016-12-06,NKE,-0.024686488061416045,HD,-0.007248337731747045,CSCO,-0.006772834149258666,MSFT,-0.004483416888317326,CVX,-0.004326659844207215,V,-0.0025872087227762908,CRM,-0.0025426213007074816,UNH,-0.001966706461108969,AMGN,-0.0012383059845564315,KO,-0.0012309677561040955
2016-12-07,AMGN,-0.027014505975157532,JNJ,-0.008567091605172217,MRK,-0.00364964483292074,JPM,0.004540912918828743,MCD,0.005618376963019367,AMZN,0.007453704544334361,AAPL,0.0098225731047068,WMT,0.010592403540881312,SHW,0.012459997809765921,BA,0.012480250629844702
2016-12-08,NVDA,-0.016725080708440032,CAT,-0.010890597018356152,NKE,-0.01055658870899201,PG,-0.0080781382935452,KO,-0.007507650969878155,HON,-0.007381681513862648,MSFT,-0.005866195146519204,VZ,-0.004865765589808002,AMGN,-0.004249251453842695,AMZN,-0.004010774754608759
2016-12-09,NVDA,-0.017757277971552132,CRM,-0.00960193462225345,CAT,-0.007686752413748277,WMT,-0.00369614040667543,AXP,-0.0018689317123246063,V,-0.0017662603235863994,SHW,-0.0016212852325087068,GS,0.0016567682556758445,AMZN,0.0017332256331263896,NKE,0.00329772032773179
2016-12-12,NVDA,-0.024286991168126715,GS,-0.01935071803469246,AXP,-0.015915083922466766,AMZN,-0.011110195752249585,CRM,-0.011100406837522558,JPM,-0.008889686241037364,V,-0.008086455570761597,DIS,-0.0076292601381421354,IBM,-0.006125806443538884,AAPL,-0.005704268448180061
2016-12-13,MMM,-0.004509297030197534,SHW,-0.004321308287989822,KO,-0.0033412452418577487,BA,-0.003181510065880633,DIS,-0.0020179753479599993,JPM,0.0003533464618190596,PG,0.0005872126051571502,WMT,0.00181363435090387,CVX,0.002304598603479757,AXP,0.0035335255172632696
2016-12-14,CAT,-0.02374499854618861,BA,-0.013979197924793074,VZ,-0.013941982159367261,HON,-0.01337939057217985,KO,-0.013170632803604643,MMM,-0.012469820977630941,CVX,-0.012433836916287855,SHW,-0.011498812595461816,NKE,-0.00975170366624567,PG,-0.009508975917676299
2016-12-15,CRM,-0.015421254078182733,AMZN,-0.010171500111440857,NKE,-0.009654389389225915,BA,-0.004531530210769685,MCD,-0.0039075372842756195,WMT,-0.003644799372666374,MMM,-0.0032842150721739127,IBM,-0.002908010477035039,MSFT,-0.0015953442421683395,HON,-0.0014591521638738225
2016-12-16,CAT,-0.02062832773105394,GS,-0.016872458909922727,V,-0.014465497512731296,JPM,-0.012325892984406672,IBM,-0.007677425107116442,NKE,-0.007213805686828834,AMGN,-0.006782434874813781,HD,-0.005373877168825203,CRM,-0.005268415444927066,DIS,-0.004598212412994185
2016-12-19,MRK,-0.02082043410664247,UNH,-0.014639838680327033,AMGN,-0.01091224450126338,SHW,-0.010597913272546888,AXP,-0.005999559620717854,CRM,-0.005010016143817353,CVX,-0.0036417628514662237,V,-0.003190486390706737,MCD,-0.0020285572524491036,KO,-0.0016770881799059723
2016-12-20,MRK,-0.010467601604326249,SHW,-0.010004157383975865,CSCO,-0.006178913850273693,AMGN,-0.0035200040899279195,JNJ,-0.0031031011564406352,PG,-0.0016526035582639098,MSFT,-0.0012572575156618582,KO,-0.00024016226701373267,UNH,0.00031003892109549014,BA,0.0013447222523133018
2016-12-21,MRK,-0.017685904862254742,WMT,-0.008075667731751945,AMGN,-0.007132110543955239,GS,-0.0067875924500859774,CAT,-0.005511960017589024,CSCO,-0.004580919860459276,HON,-0.004332395628452335,PG,-0.003429458596626578,JNJ,-0.003025745790637746,VZ,-0.0028238056247978927
2016-12-22,WMT,-0.023161348591642872,HD,-0.010231188792762858,AXP,-0.00982456787852326,AAPL,-0.006577976325886192,AMZN,-0.00552809351859862,GS,-0.005467121288627141,SHW,-0.0036869699687546165,TRV,-0.0036714460406906957,V,-0.0030714232712442113,NKE,-0.0030595504491890413
2016-12-23,AMZN,-0.007503256485194232,MSFT,-0.004877541060361534,MCD,-0.0046880486744894645,NKE,-0.004411027727830641,CVX,-0.002946741214137405,HD,-0.0028062085438395057,DIS,-0.0025609578277766554,MMM,-0.0025112777714143553,IBM,-0.002094761456874039,WMT,-0.0007184159044807403
2016-12-27,NKE,-0.011943930772043698,PG,-0.004236717256091982,UNH,-0.0023917577493268727,BA,-0.0020909957551221714,CVX,-0.0016892556361226552,TRV,-0.0011465167666677711,VZ,-0.0007452934052951665,MCD,-0.0005685255293499392,JNJ,-0.0004311310773310595,CRM,-0.00028615046204527594
2016-12-28,NVDA,-0.06878619784824702,CAT,-0.014806696100834404,HON,-0.010937388849905583,CRM,-0.010880607879323767,BA,-0.008762856915627837,MRK,-0.008697170906171614,CSCO,-0.008474593785182338,DIS,-0.00827220249659455,AXP,-0.008135862956207052,SHW,-0.0076361900616170875
2016-12-29,GS,-0.010263581635861052,AMZN,-0.009039903514286185,JPM,-0.007052019241931773,AXP,-0.006050733178319279,MRK,-0.0038802578157149936,BA,-0.0026266142348932986,UNH,-0.002477867460173644,MSFT,-0.0014292029635896153,CVX,-0.0007635063153640376,WMT,-0.0007216080988646789
2016-12-30,NVDA,-0.04208912659940944,AMZN,-0.019969939098456124,MSFT,-0.012082494680301759,AMGN,-0.010623925671402579,CRM,-0.009978236689193176,SHW,-0.008814800062735495,MCD,-0.008713800509581704,CSCO,-0.007879106599951946,AAPL,-0.007795615508728537,HD,-0.007550131867912979
2017-01-03,NVDA,-0.0443128640141256,MCD,-0.017252931428516805,TRV,-0.012416363134250874,WMT,-0.006655162075004828,MMM,-0.0029121515506728146,CVX,0.0012744254778780384,PG,0.001427450137240882,HD,0.0017154929145211106,HON,0.002848075998374666,AAPL,0.0028492846938206196
2017-01-04,CSCO,-0.005944444716647346,TRV,-0.005376203856597983,MSFT,-0.004474346623362879,CAT,-0.0044688332336692005,KO,-0.0035881030182773888,JNJ,-0.0016403706475653923,MCD,-0.0011703507624178933,AAPL,-0.001119587346585793,VZ,-0.0010992149096644699,MRK,-0.0003325352605725307
2017-01-05,NVDA,-0.025385659699843854,TRV,-0.015966860768413693,AXP,-0.012326631051685522,HD,-0.011808244385389854,JPM,-0.009204429428275263,GS,-0.007444557072551428,CAT,-0.006091682045059499,CVX,-0.004328420386746634,MMM,-0.0034208985010520943,IBM,-0.003308533520272494
2017-01-06,VZ,-0.014834958859587855,WMT,-0.013726400490709723,JNJ,-0.004792207004780447,CVX,-0.00400679253965186,HD,-0.0027633847995741645,TRV,-0.0005070457373919091,PG,-0.00035231597580676066,KO,-0.00023927233213050236,JPM,0.00011597416086628343,CAT,0.0004299894928518899
2017-01-09,IBM,-0.011089527672506594,VZ,-0.010890144364189558,KO,-0.010062283424217444,NKE,-0.009831153675499138,CVX,-0.00855844644809911,HON,-0.008267716262327696,GS,-0.008207354313645943,TRV,-0.008032507897928753,PG,-0.007409250433964454,CAT,-0.00720079446172317
2017-01-10,MRK,-0.01931260541686075,IBM,-0.012705039105787241,PG,-0.01078190435882631,CVX,-0.00759645454107305,NVDA,-0.0075500880119279135,WMT,-0.00698576866900158,KO,-0.0067766022256768865,V,-0.0053822864866751585,NKE,-0.005058176114851154,MMM,-0.003892431270235197
2017-01-11,AMGN,-0.013478942333891353,JNJ,-0.01231063469988014,NVDA,-0.012304248217107072,NKE,-0.007908157101677471,CSCO,-0.007570875302012947,VZ,-0.005685731185590237,HD,-0.002939117681195369,KO,0.000243786550415237,HON,0.001357879231599135,UNH,0.0019188497811273297
